seq,tick_ms,rc_s0,shoot_mode,fric1_rpm,fric2_rpm,fric_set,vt03_toe,evt_vt03_online,evt_s0_not_down,evt_dial_pos,evt_dial_neg
195283,3905703,3,0,0,0,0.0,0,1,1,0,0
195284,3905723,3,0,0,-3,0.0,0,1,1,0,0
195285,3905743,3,0,0,-5,0.0,0,1,1,0,0
195286,3905763,3,0,0,2,0.0,0,1,1,0,0
195287,3905783,3,0,0,-3,0.0,0,1,1,0,0
195288,3905803,3,0,0,0,0.0,0,1,1,0,0
195289,3905823,3,0,-3,2,0.0,0,1,1,0,0
195290,3905843,3,0,0,0,0.0,0,1,1,0,0
195291,3905863,3,0,0,0,0.0,0,1,1,0,0
195292,3905883,3,0,0,0,0.0,0,1,1,0,0
195293,3905903,3,0,0,-3,0.0,0,1,1,0,0
195294,3905923,3,0,0,0,0.0,0,1,1,0,0
195295,3905943,3,0,0,0,0.0,0,1,1,0,0
195296,3905963,3,0,0,0,0.0,0,1,1,0,0
195297,3905983,3,0,2,0,0.0,0,1,1,0,0
195298,3906003,3,0,-3,0,0.0,0,1,1,0,0
195299,3906023,3,0,0,0,0.0,0,1,1,0,0
195300,3906043,3,0,0,2,0.0,0,1,1,0,0
195301,3906063,3,0,0,0,0.0,0,1,1,0,0
195302,3906083,3,0,0,0,0.0,0,1,1,0,0
195303,3906103,3,0,0,0,0.0,0,1,1,0,0
195304,3906123,3,0,0,0,0.0,0,1,1,0,0
195305,3906143,3,0,0,0,0.0,0,1,1,0,0
195306,3906163,3,0,0,-3,0.0,0,1,1,0,0
195307,3906183,3,0,0,0,0.0,0,1,1,0,0
195308,3906203,3,0,0,0,0.0,0,1,1,0,0
195309,3906223,3,0,-3,0,0.0,0,1,1,0,0
195310,3906243,3,0,0,-3,0.0,0,1,1,0,0
195311,3906263,3,0,0,0,0.0,0,1,1,0,0
195312,3906283,3,0,0,0,0.0,0,1,1,0,0
195313,3906303,3,0,-3,0,0.0,0,1,1,0,0
195314,3906323,3,0,-3,0,0.0,0,1,1,0,0
195315,3906343,3,0,0,0,0.0,0,1,1,0,0
195316,3906363,3,0,0,0,0.0,0,1,1,0,0
195317,3906383,3,0,0,0,0.0,0,1,1,0,0
195318,3906403,3,0,0,0,0.0,0,1,1,0,0
195319,3906423,3,0,0,0,0.0,0,1,1,0,0
195320,3906443,3,0,0,0,0.0,0,1,1,0,0
195321,3906463,3,0,0,0,0.0,0,1,1,0,0
195322,3906483,3,0,0,0,0.0,0,1,1,0,0
195323,3906503,3,0,0,0,0.0,0,1,1,0,0
195324,3906523,3,0,0,0,0.0,0,1,1,0,0
195325,3906543,3,0,0,0,0.0,0,1,1,0,0
195326,3906563,3,0,0,0,0.0,0,1,1,0,0
195327,3906583,3,0,0,0,0.0,0,1,1,0,0
195328,3906603,3,0,0,0,0.0,0,1,1,0,0
195329,3906623,3,0,0,0,0.0,0,1,1,0,0
195330,3906643,3,0,0,0,0.0,0,1,1,0,0
195331,3906663,3,0,0,0,0.0,0,1,1,0,0
195332,3906683,3,0,0,0,0.0,0,1,1,0,0
195333,3906703,3,0,0,0,0.0,0,1,1,0,0
195334,3906723,3,0,0,0,0.0,0,1,1,0,0
195335,3906743,3,0,-3,0,0.0,0,1,1,0,0
195336,3906763,3,0,0,-3,0.0,0,1,1,0,0
195337,3906783,3,0,0,0,0.0,0,1,1,0,0
195338,3906803,3,0,0,0,0.0,0,1,1,0,0
195339,3906823,3,0,0,0,0.0,0,1,1,0,0
195340,3906843,3,0,0,-3,0.0,0,1,1,0,0
195341,3906863,3,0,-3,0,0.0,0,1,1,0,0
195342,3906883,3,0,0,-3,0.0,0,1,1,0,0
195343,3906903,3,0,0,0,0.0,0,1,1,0,0
195344,3906923,3,0,0,-3,0.0,0,1,1,0,0
195345,3906943,3,0,0,0,0.0,0,1,1,0,0
195346,3906963,3,0,0,0,0.0,0,1,1,0,0
195347,3906983,3,0,0,0,0.0,0,1,1,0,0
195348,3907003,3,0,0,0,0.0,0,1,1,0,0
195349,3907023,3,0,0,0,0.0,0,1,1,0,0
195350,3907043,3,0,0,0,0.0,0,1,1,0,0
195351,3907063,3,0,0,0,0.0,0,1,1,0,0
195352,3907083,3,0,0,0,0.0,0,1,1,0,0
195353,3907103,3,0,0,0,0.0,0,1,1,0,0
195354,3907123,3,0,0,0,0.0,0,1,1,0,0
195355,3907143,3,0,0,-3,0.0,0,1,1,0,0
195356,3907163,3,0,0,0,0.0,0,1,1,0,0
195357,3907183,3,0,0,-3,0.0,0,1,1,0,0
195358,3907203,3,0,0,0,0.0,0,1,1,0,0
195359,3907223,3,0,0,-3,0.0,0,1,1,0,0
195360,3907243,3,0,0,0,0.0,0,1,1,0,0
195361,3907263,3,0,-3,-3,0.0,0,1,1,0,0
195362,3907283,3,0,0,0,0.0,0,1,1,0,0
195363,3907303,3,0,0,0,0.0,0,1,1,0,0
195364,3907323,3,0,0,0,0.0,0,1,1,0,0
195365,3907343,3,0,0,-3,0.0,0,1,1,0,0
195366,3907363,3,0,0,0,0.0,0,1,1,0,0
195367,3907383,3,0,0,0,0.0,0,1,1,0,0
195368,3907403,3,0,0,0,0.0,0,1,1,0,0
195369,3907423,3,0,0,0,0.0,0,1,1,0,0
195370,3907443,3,0,0,0,0.0,0,1,1,0,0
195371,3907463,3,0,0,0,0.0,0,1,1,0,0
195372,3907483,3,0,0,0,0.0,0,1,1,0,0
195373,3907503,3,0,0,0,0.0,0,1,1,0,0
195374,3907523,3,0,0,0,0.0,0,1,1,0,0
195375,3907543,3,0,0,0,0.0,0,1,1,0,0
195376,3907563,3,0,0,0,0.0,0,1,1,0,0
195377,3907583,3,0,0,-3,0.0,0,1,1,0,0
195378,3907603,3,0,0,0,0.0,0,1,1,0,0
195379,3907623,3,0,0,-3,0.0,0,1,1,0,0
195380,3907643,3,0,0,0,0.0,0,1,1,0,0
195381,3907663,3,0,0,-3,0.0,0,1,1,0,0
195382,3907683,3,0,0,0,0.0,0,1,1,0,0
195383,3907703,3,0,0,0,0.0,0,1,1,0,0
195384,3907723,3,0,0,-5,0.0,0,1,1,0,0
195385,3907743,3,0,0,0,0.0,0,1,1,0,0
195386,3907763,3,0,0,-5,0.0,0,1,1,0,0
195387,3907783,3,0,0,0,0.0,0,1,1,0,0
195388,3907803,3,0,0,0,0.0,0,1,1,0,0
195389,3907823,3,0,0,0,0.0,0,1,1,0,0
195390,3907843,3,0,0,0,0.0,0,1,1,0,0
195391,3907863,3,0,0,0,0.0,0,1,1,0,0
195392,3907883,3,0,0,0,0.0,0,1,1,0,0
195393,3907903,3,0,-3,0,0.0,0,1,1,0,0
195394,3907923,3,0,0,0,0.0,0,1,1,0,0
195395,3907943,3,0,0,0,0.0,0,1,1,0,0
195396,3907963,3,0,0,0,0.0,0,1,1,0,0
195397,3907983,3,0,0,0,0.0,0,1,1,0,0
195398,3908003,3,0,0,0,0.0,0,1,1,0,0
195399,3908023,3,0,0,0,0.0,0,1,1,0,0
195400,3908043,3,0,0,0,0.0,0,1,1,0,0
195401,3908063,3,0,0,0,0.0,0,1,1,0,0
195402,3908083,3,0,0,0,0.0,0,1,1,0,0
195403,3908103,3,0,0,0,0.0,0,1,1,0,0
195404,3908123,3,0,0,0,0.0,0,1,1,0,0
195405,3908143,3,0,0,-3,0.0,0,1,1,0,0
195406,3908163,3,0,0,0,0.0,0,1,1,0,0
195407,3908183,3,0,0,0,0.0,0,1,1,0,0
195408,3908203,3,0,0,0,0.0,0,1,1,0,0
195409,3908223,3,0,0,0,0.0,0,1,1,0,0
195410,3908243,3,0,0,0,0.0,0,1,1,0,0
195411,3908263,3,0,0,0,0.0,0,1,1,0,0
195412,3908283,3,0,0,0,0.0,0,1,1,0,0
195413,3908303,3,0,0,-3,0.0,0,1,1,0,0
195414,3908323,3,0,0,0,0.0,0,1,1,0,0
195415,3908343,3,0,0,0,0.0,0,1,1,0,0
195416,3908363,3,0,0,0,0.0,0,1,1,0,0
195417,3908383,3,0,0,0,0.0,0,1,1,0,0
195418,3908403,3,0,0,0,0.0,0,1,1,0,0
195419,3908423,3,0,0,0,0.0,0,1,1,0,0
195420,3908443,3,0,0,0,0.0,0,1,1,0,0
195421,3908463,3,0,0,-3,0.0,0,1,1,0,0
195422,3908483,3,0,0,0,0.0,0,1,1,0,0
195423,3908503,3,0,0,0,0.0,0,1,1,0,0
195424,3908523,3,1,-95,102,-79000.0,0,1,1,0,0
195425,3908543,3,1,-930,872,-79000.0,0,1,1,0,0
195426,3908563,3,1,-1769,1753,-79000.0,0,1,1,0,0
195427,3908583,3,1,-2658,2632,-79000.0,0,1,1,0,0
195428,3908603,3,1,-3512,3450,-79000.0,0,1,1,0,0
195429,3908623,3,1,-4372,4323,-79000.0,0,1,1,0,0
195430,3908643,3,1,-5245,5204,-79000.0,0,1,1,0,0
195431,3908663,3,1,-6082,6035,-79000.0,0,1,1,0,0
195432,3908683,3,1,-6912,6872,-79000.0,0,1,1,0,0
195433,3908703,3,1,-7605,7667,-79000.0,0,1,1,0,0
195434,3908723,3,1,-8084,8299,-79000.0,0,1,1,0,0
195435,3908743,3,1,-8427,8711,-79000.0,0,1,1,0,0
195436,3908763,3,1,-8689,8943,-79000.0,0,1,1,0,0
195437,3908783,3,1,-8879,9102,-79000.0,0,1,1,0,0
195438,3908803,3,1,-9005,9222,-79000.0,0,1,1,0,0
195439,3908823,3,1,-9093,9276,-79000.0,0,1,1,0,0
195440,3908843,3,1,-9135,9312,-79000.0,0,1,1,0,0
195441,3908863,3,1,-9168,9370,-79000.0,0,1,1,0,0
195442,3908883,3,1,-9216,9402,-79000.0,0,1,1,0,0
195443,3908903,3,1,-9206,9410,-79000.0,0,1,1,0,0
195444,3908923,3,1,-9246,9423,-79000.0,0,1,1,0,0
195445,3908943,3,1,-9231,9433,-79000.0,0,1,1,0,0
195446,3908963,3,1,-9250,9456,-79000.0,0,1,1,0,0
195447,3908983,3,1,-9269,9462,-79000.0,0,1,1,0,0
195448,3909003,3,1,-9254,9446,-79000.0,0,1,1,0,0
195449,3909023,3,1,-9283,9448,-79000.0,0,1,1,0,0
195450,3909043,3,1,-9283,9450,-79000.0,0,1,1,0,0
195451,3909063,3,1,-9262,9446,-79000.0,0,1,1,0,0
195452,3909083,3,1,-9296,9452,-79000.0,0,1,1,0,0
195453,3909103,3,1,-9275,9452,-79000.0,0,1,1,0,0
195454,3909123,3,1,-9271,9446,-79000.0,0,1,1,0,0
195455,3909143,3,1,-9290,9433,-79000.0,0,1,1,0,0
195456,3909163,3,1,-9260,9423,-79000.0,0,1,1,0,0
195457,3909183,3,1,-9262,9427,-79000.0,0,1,1,0,0
195458,3909203,3,1,-9288,9429,-79000.0,0,1,1,0,0
195459,3909223,3,1,-9269,9433,-79000.0,0,1,1,0,0
195460,3909243,3,1,-9288,9427,-79000.0,0,1,1,0,0
195461,3909263,3,1,-9302,9414,-79000.0,0,1,1,0,0
195462,3909283,3,1,-9269,9410,-79000.0,0,1,1,0,0
195463,3909303,3,1,-9275,9425,-79000.0,0,1,1,0,0
195464,3909323,3,1,-9292,9439,-79000.0,0,1,1,0,0
195465,3909343,3,1,-9254,9441,-79000.0,0,1,1,0,0
195466,3909363,3,1,-9273,9448,-79900.0,0,1,1,0,1
195467,3909383,3,1,-9290,9441,-81900.0,0,1,1,0,1
195468,3909403,3,1,-9265,9441,-83900.0,0,1,1,0,1
195469,3909423,3,1,-9292,9443,-85900.0,0,1,1,0,1
195470,3909443,3,1,-9300,9456,-87900.0,0,1,1,0,1
195471,3909463,3,1,-9262,9464,-89900.0,0,1,1,0,1
195472,3909483,3,1,-9294,9469,-91900.0,0,1,1,0,1
195473,3909503,3,1,-9290,9467,-93900.0,0,1,1,0,1
195474,3909523,3,1,-9265,9452,-95900.0,0,1,1,0,1
195475,3909543,3,1,-9285,9452,-97900.0,0,1,1,0,1
195476,3909563,3,1,-9277,9460,-99900.0,0,1,1,0,1
195477,3909583,3,1,-9265,9456,-101900.0,0,1,1,0,1
195478,3909603,3,1,-9294,9460,-103900.0,0,1,1,0,1
195479,3909623,3,1,-9290,9441,-105900.0,0,1,1,0,1
195480,3909643,3,1,-9265,9431,-107900.0,0,1,1,0,1
195481,3909663,3,1,-9298,9418,-109900.0,0,1,1,0,1
195482,3909683,3,1,-9283,9420,-111900.0,0,1,1,0,1
195483,3909703,3,1,-9271,9427,-112000.0,0,1,1,0,0
195484,3909723,3,1,-9288,9431,-112000.0,0,1,1,0,0
195485,3909743,3,1,-9271,9423,-112000.0,0,1,1,0,0
195486,3909763,3,1,-9260,9414,-112000.0,0,1,1,0,0
195487,3909783,3,1,-9283,9418,-112000.0,0,1,1,0,0
195488,3909803,3,1,-9275,9406,-112000.0,0,1,1,0,0
195489,3909823,3,1,-9285,9423,-112000.0,0,1,1,0,0
195490,3909843,3,1,-9306,9437,-112000.0,0,1,1,0,0
195491,3909863,3,1,-9279,9439,-112000.0,0,1,1,0,0
195492,3909883,3,1,-9273,9446,-112500.0,0,1,1,0,1
195493,3909903,3,1,-9292,9437,-114500.0,0,1,1,0,1
195494,3909923,3,1,-9267,9450,-116500.0,0,1,1,0,1
195495,3909943,3,1,-9262,9458,-118500.0,0,1,1,0,1
195496,3909963,3,1,-9283,9467,-120500.0,0,1,1,0,1
195497,3909983,3,1,-9277,9471,-122500.0,0,1,1,0,1
195498,3910003,3,1,-9285,9471,-124500.0,0,1,1,0,1
195499,3910023,3,1,-9306,9456,-126500.0,0,1,1,0,1
195500,3910043,3,1,-9283,9450,-128500.0,0,1,1,0,1
195501,3910063,3,1,-9292,9458,-130500.0,0,1,1,0,1
195502,3910083,3,1,-9300,9452,-132500.0,0,1,1,0,1
195503,3910103,3,1,-9267,9456,-134500.0,0,1,1,0,1
195504,3910123,3,1,-9269,9452,-136500.0,0,1,1,0,1
195505,3910143,3,1,-9294,9446,-138500.0,0,1,1,0,1
195506,3910163,3,1,-9256,9437,-139600.0,0,1,1,0,0
195507,3910183,3,1,-9285,9423,-139600.0,0,1,1,0,0
195508,3910203,3,1,-9308,9427,-139600.0,0,1,1,0,0
195509,3910223,3,1,-9279,9429,-139600.0,0,1,1,0,0
195510,3910243,3,1,-9288,9425,-139600.0,0,1,1,0,0
195511,3910263,3,1,-9296,9420,-139600.0,0,1,1,0,0
195512,3910283,3,1,-9260,9423,-139600.0,0,1,1,0,0
195513,3910303,3,1,-9269,9420,-139600.0,0,1,1,0,0
195514,3910323,3,1,-9290,9429,-139600.0,0,1,1,0,0
195515,3910343,3,1,-9250,9443,-139600.0,0,1,1,0,0
195516,3910363,3,1,-9283,9446,-140800.0,0,1,1,0,1
195517,3910383,3,1,-9300,9452,-142800.0,0,1,1,0,1
195518,3910403,3,1,-9273,9446,-144800.0,0,1,1,0,1
195519,3910423,3,1,-9298,9448,-146800.0,0,1,1,0,1
195520,3910443,3,1,-9304,9454,-148800.0,0,1,1,0,1
195521,3910463,3,1,-9271,9458,-150800.0,0,1,1,0,1
195522,3910483,3,1,-9281,9467,-152800.0,0,1,1,0,1
195523,3910503,3,1,-9290,9467,-154800.0,0,1,1,0,1
195524,3910523,3,1,-9256,9469,-156800.0,0,1,1,0,1
195525,3910543,3,1,-9283,9448,-158800.0,0,1,1,0,1
