accel_toe,bat_pct,bullet_cnt,cali_step,ch_mode,ch_yaw,ch_yaw_set,chassis_ok,dbus_toe,drop,event_bits,ff_b_hat,ff_k_hat,fric1_cur,fric1_rpm,fric2_cur,fric2_rpm,fric_set,gimbal_ok,gyro_toe,high_freq,i1,i2,i3,i4,key_v,local_heat,mouse_x,mouse_y,pitch_cur,pitch_mode,pitch_rel,pitch_rel_set,pitch_toe,rc_ch0,rc_ch1,rc_ch2,rc_ch3,rc_s0,rc_s1,ref_toe,rel,rel_set,seq,shoot_mode,tick_ms,trigger_cur,trigger_ecd_fdb,trigger_ecd_set,trigger_spd,trigger_spd_set,vx_set,vy_set,wz_set,yaw_abs,yaw_abs_set,yaw_cur,yaw_gyro,yaw_gyro_set,yaw_mode,yaw_rel,yaw_rel_set,yaw_toe
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28071,0,574098,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28072,0,574119,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28073,0,574140,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28074,0,574160,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007,0.0,0,-1.433,-1.433,0
0,51,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28075,0,574181,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.006,0.0,0,-1.432,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28076,0,574201,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,30,-3,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28077,0,574222,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28078,0,574243,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.005,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28079,0,574264,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28080,0,574284,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28081,0,574304,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28082,0,574324,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.004,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28083,0,574344,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28084,0,574364,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.007,0.0,0,-1.433,-1.433,0
0,50,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28085,0,574384,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.003,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28086,0,574404,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.001,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28087,0,574424,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28088,0,574444,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28089,0,574464,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
0,49,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.172,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28090,0,574484,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,-1.433,-1.433,0
0,45,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28091,0,574504,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.002,0.0,0,-1.433,-1.433,0
0,45,0,0,3,1.433,0.0,1,1,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.173,1.584,0,0,0,0,0,0,0,1,-1.433,0.0,28092,0,574524,0,3720,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,-1.433,-1.433,0
