evt_dial_neg,evt_dial_pos,evt_s0_not_down,evt_vt03_online,fric1_rpm,fric2_rpm,fric_set,rc_s0,rc_s1,seq,tick_ms,trigger_cur,trigger_spd_set,vt03_toe
0,0,1,1,0,0,0.0,3,2,161817,3236383,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161818,3236403,0,0.0,0
0,0,1,1,0,2,0.0,3,2,161819,3236423,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161820,3236443,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161821,3236463,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161822,3236483,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161823,3236503,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161824,3236523,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161825,3236543,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161826,3236563,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161827,3236583,0,0.0,0
0,0,1,1,0,-3,0.0,3,2,161828,3236603,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161829,3236623,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161830,3236643,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161831,3236663,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161832,3236683,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161833,3236703,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161834,3236723,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161835,3236743,0,0.0,0
0,0,1,1,0,0,0.0,3,2,161836,3236763,0,0.0,0
0,0,1,1,0,-5,0.0,3,2,161837,3236783,0,0.0,0
0,0,1,1,119,-126,93400.0,3,2,161838,3236803,0,0.0,0
0,0,1,1,996,-992,93400.0,3,2,161839,3236823,0,0.0,0
0,0,1,1,1866,-1825,93400.0,3,2,161840,3236843,0,0.0,0
0,0,1,1,2768,-2654,93400.0,3,2,161841,3236863,0,0.0,0
0,0,1,1,3609,-3455,93400.0,3,2,161842,3236883,0,0.0,0
0,0,1,1,4476,-4305,93400.0,3,2,161843,3236903,0,0.0,0
0,0,1,1,5273,-5140,93400.0,3,2,161844,3236923,0,0.0,0
0,0,1,1,6169,-5975,93400.0,3,2,161845,3236943,0,0.0,0
0,0,1,1,7020,-6820,93400.0,3,2,161846,3236963,0,0.0,0
0,0,1,1,7765,-7651,93400.0,3,2,161847,3236983,0,0.0,0
0,0,1,1,8290,-8174,93400.0,3,2,161848,3237003,0,0.0,0
